"Date.Day","Date.Month","Date.Year","Data.Cases","Data.Deaths","Location.Country","Location.Code","Data.Population","Location.Continent","Data.Rate"
"12","7","2020","46","1","Sudan","SDN","42813237","Africa","2.31704041"
"11","7","2020","46","8","Sudan","SDN","42813237","Africa","2.21193273"
"10","7","2020","74","5","Sudan","SDN","42813237","Africa","2.74214258"
"9","7","2020","87","14","Sudan","SDN","42813237","Africa","2.79119283"
"8","7","2020","230","14","Sudan","SDN","42813237","Africa","2.58798465"
"7","7","2020","0","0","Sudan","SDN","42813237","Africa","2.49689132"
"6","7","2020","104","4","Sudan","SDN","42813237","Africa","2.77250702"
"5","7","2020","0","0","Sudan","SDN","42813237","Africa","2.52959149"
"4","7","2020","90","2","Sudan","SDN","42813237","Africa","3.14622321"
"3","7","2020","0","0","Sudan","SDN","42813237","Africa","3.62738281"
"2","7","2020","315","30","Sudan","SDN","42813237","Africa","3.62738281"
"1","7","2020","0","0","Sudan","SDN","42813237","Africa","3.54563239"
"30","6","2020","0","0","Sudan","SDN","42813237","Africa","4.76021003"
"29","6","2020","0","0","Sudan","SDN","42813237","Africa","4.76021003"
"28","6","2020","1","0","Sudan","SDN","42813237","Africa","5.55669266"
"27","6","2020","273","16","Sudan","SDN","42813237","Africa","5.55435694"
"26","6","2020","95","8","Sudan","SDN","42813237","Africa","5.26472689"
"25","6","2020","0","0","Sudan","SDN","42813237","Africa","5.75055794"
"24","6","2020","191","15","Sudan","SDN","42813237","Africa","6.18266729"
"23","6","2020","118","12","Sudan","SDN","42813237","Africa","5.73654358"
"22","6","2020","0","0","Sudan","SDN","42813237","Africa","5.83230836"
"21","6","2020","264","15","Sudan","SDN","42813237","Africa","6.34149667"
"20","6","2020","296","19","Sudan","SDN","42813237","Africa","6.07755961"
"19","6","2020","0","0","Sudan","SDN","42813237","Africa","5.88836579"
"18","6","2020","280","10","Sudan","SDN","42813237","Africa","6.32981804"
"17","6","2020","520","18","Sudan","SDN","42813237","Africa","5.6758147"
"16","6","2020","0","0","Sudan","SDN","42813237","Africa","4.78123156"
"15","6","2020","341","26","Sudan","SDN","42813237","Africa","5.12458332"
"14","6","2020","0","0","Sudan","SDN","42813237","Africa","4.8559748"
"13","6","2020","149","20","Sudan","SDN","42813237","Africa","5.50764241"
"12","6","2020","303","24","Sudan","SDN","42813237","Africa","5.5683713"
"11","6","2020","185","17","Sudan","SDN","42813237","Africa","5.3277915"
"10","6","2020","0","0","Sudan","SDN","42813237","Africa","5.2927556"
"9","6","2020","159","13","Sudan","SDN","42813237","Africa","5.64311453"
"8","6","2020","218","12","Sudan","SDN","42813237","Africa","5.7201935"
"7","6","2020","151","14","Sudan","SDN","42813237","Africa","5.22501954"
"6","6","2020","215","19","Sudan","SDN","42813237","Africa","5.45625644"
"5","6","2020","189","7","Sudan","SDN","42813237","Africa","5.51464959"
"4","6","2020","0","0","Sudan","SDN","42813237","Africa","6.03084509"
"3","6","2020","137","9","Sudan","SDN","42813237","Africa","6.35083958"
"2","6","2020","147","12","Sudan","SDN","42813237","Africa","6.03084509"
"1","6","2020","226","24","Sudan","SDN","42813237","Africa","6.39288265"
"31","5","2020","279","29","Sudan","SDN","42813237","Africa","6.62411955"
"30","5","2020","175","38","Sudan","SDN","42813237","Africa","5.97245193"
"29","5","2020","200","11","Sudan","SDN","42813237","Africa","5.56369984"
"28","5","2020","170","14","Sudan","SDN","42813237","Africa","5.43757063"
"27","5","2020","150","5","Sudan","SDN","42813237","Africa","5.40720619"
"26","5","2020","192","19","Sudan","SDN","42813237","Africa","5.37217029"
"25","5","2020","6","0","Sudan","SDN","42813237","Africa","5.30443423"
"24","5","2020","250","9","Sudan","SDN","42813237","Africa","5.75522939"
"23","5","2020","240","16","Sudan","SDN","42813237","Africa","5.29509133"
"22","5","2020","410","10","Sudan","SDN","42813237","Africa","5.15728348"
"21","5","2020","137","6","Sudan","SDN","42813237","Africa","4.38182238"
"20","5","2020","0","0","Sudan","SDN","42813237","Africa","4.23467163"
"19","5","2020","302","8","Sudan","SDN","42813237","Africa","4.46824425"
"18","5","2020","325","6","Sudan","SDN","42813237","Africa","3.76285493"
"17","5","2020","0","0","Sudan","SDN","42813237","Africa","3.20461637"
"16","5","2020","0","0","Sudan","SDN","42813237","Africa","3.5549753"
"15","5","2020","146","1","Sudan","SDN","42813237","Africa","3.5549753"
"14","5","2020","157","10","Sudan","SDN","42813237","Africa","3.37045293"
"13","5","2020","135","6","Sudan","SDN","42813237","Africa","3.13688031"
"12","5","2020","163","4","Sudan","SDN","42813237","Africa","2.92199349"
"11","5","2020","199","6","Sudan","SDN","42813237","Africa","2.63002772"
"10","5","2020","53","5","Sudan","SDN","42813237","Africa","2.22127563"
"9","5","2020","181","7","Sudan","SDN","42813237","Africa","2.18857546"
"8","5","2020","78","3","Sudan","SDN","42813237","Africa","1.79383773"
"7","5","2020","74","4","Sudan","SDN","42813237","Africa","1.66303706"
"6","5","2020","100","4","Sudan","SDN","42813237","Africa","1.56727229"
"5","5","2020","0","0","Sudan","SDN","42813237","Africa","1.36873556"
"4","5","2020","86","0","Sudan","SDN","42813237","Africa","1.42946444"
"3","5","2020","150","10","Sudan","SDN","42813237","Africa","1.22859199"
"2","5","2020","0","0","Sudan","SDN","42813237","Africa","0.95764775"
"1","5","2020","67","3","Sudan","SDN","42813237","Africa","0.95764775"
"30","4","2020","57","3","Sudan","SDN","42813237","Africa","0.80115409"
"29","4","2020","43","3","Sudan","SDN","42813237","Africa","0.6680177"
"28","4","2020","38","1","Sudan","SDN","42813237","Africa","0.57458865"
"27","4","2020","24","4","Sudan","SDN","42813237","Africa","0.50918831"
"26","4","2020","39","1","Sudan","SDN","42813237","Africa","0.45313089"
"25","4","2020","12","3","Sudan","SDN","42813237","Africa","0.37138047"
"24","4","2020","22","0","Sudan","SDN","42813237","Africa","0.34568748"
"23","4","2020","33","1","Sudan","SDN","42813237","Africa","0.2943015"
"22","4","2020","15","0","Sudan","SDN","42813237","Africa","0.21722254"
"21","4","2020","26","2","Sudan","SDN","42813237","Africa","0.1868581"
"20","4","2020","0","0","Sudan","SDN","42813237","Africa","0.12612922"
"19","4","2020","34","5","Sudan","SDN","42813237","Africa","0.13080067"
"18","4","2020","0","0","Sudan","SDN","42813237","Africa","0.05839316"
"17","4","2020","0","0","Sudan","SDN","42813237","Africa","0.05839316"
"16","4","2020","0","0","Sudan","SDN","42813237","Africa","0.05839316"
"15","4","2020","3","1","Sudan","SDN","42813237","Africa","0.05839316"
"14","4","2020","10","2","Sudan","SDN","42813237","Africa","0.0537217"
"13","4","2020","0","0","Sudan","SDN","42813237","Africa","0.03270017"
"12","4","2020","4","0","Sudan","SDN","42813237","Africa","0.03270017"
"11","4","2020","1","0","Sudan","SDN","42813237","Africa","0.02802871"
"10","4","2020","0","0","Sudan","SDN","42813237","Africa","0.02569299"
"9","4","2020","0","0","Sudan","SDN","42813237","Africa","0.02569299"
"8","4","2020","2","0","Sudan","SDN","42813237","Africa","0.02569299"
"7","4","2020","0","0","Sudan","SDN","42813237","Africa","0.02335726"
"6","4","2020","2","0","Sudan","SDN","42813237","Africa","0.02335726"
"5","4","2020","3","0","Sudan","SDN","42813237","Africa","0.01868581"
"4","4","2020","0","0","Sudan","SDN","42813237","Africa","0.01167863"
"3","4","2020","0","0","Sudan","SDN","42813237","Africa","0.01167863"
"2","4","2020","0","0","Sudan","SDN","42813237","Africa","0.01167863"
"1","4","2020","1","0","Sudan","SDN","42813237","Africa","0.01401436"
"31","3","2020","1","1","Sudan","SDN","42813237","Africa","0.01167863"
"30","3","2020","0","0","Sudan","SDN","42813237","Africa","0.0093429"
"29","3","2020","2","0","Sudan","SDN","42813237","Africa","0.0093429"
"28","3","2020","0","0","Sudan","SDN","42813237","Africa","0.00467145"
"27","3","2020","0","0","Sudan","SDN","42813237","Africa","0.00700718"
"26","3","2020","0","0","Sudan","SDN","42813237","Africa","0.0"
"25","3","2020","1","0","Sudan","SDN","42813237","Africa","0.0"
"24","3","2020","0","0","Sudan","SDN","42813237","Africa","0.0"
"23","3","2020","0","0","Sudan","SDN","42813237","Africa","0.0"
"22","3","2020","0","0","Sudan","SDN","42813237","Africa","0.0"
"21","3","2020","0","0","Sudan","SDN","42813237","Africa","0.0"
"20","3","2020","0","0","Sudan","SDN","42813237","Africa","0.0"
"19","3","2020","1","0","Sudan","SDN","42813237","Africa","0.0"
"18","3","2020","0","0","Sudan","SDN","42813237","Africa","0.0"
"17","3","2020","0","0","Sudan","SDN","42813237","Africa","0.0"
"16","3","2020","0","0","Sudan","SDN","42813237","Africa","0.0"
"15","3","2020","0","1","Sudan","SDN","42813237","Africa","0.0"
"14","3","2020","1","0","Sudan","SDN","42813237","Africa","0.0"
"5","11","2020","2","1","Suriname","SUR","581363","America","12.04066994"
"4","11","2020","6","0","Suriname","SUR","581363","America","12.72870823"
"3","11","2020","2","0","Suriname","SUR","581363","America","13.58875608"
"2","11","2020","7","0","Suriname","SUR","581363","America","13.76076565"
"1","11","2020","2","0","Suriname","SUR","581363","America","13.76076565"
"31","10","2020","4","0","Suriname","SUR","581363","America","15.13684221"
"30","10","2020","10","0","Suriname","SUR","581363","America","17.71698577"
"29","10","2020","0","0","Suriname","SUR","581363","America","17.88899534"
"28","10","2020","7","1","Suriname","SUR","581363","America","19.78110062"
"27","10","2020","10","1","Suriname","SUR","581363","America","20.98516761"
"26","10","2020","4","0","Suriname","SUR","581363","America","20.4691389"
"25","10","2020","11","0","Suriname","SUR","581363","America","22.53325375"
"24","10","2020","1","0","Suriname","SUR","581363","America","23.56531117"
"23","10","2020","4","0","Suriname","SUR","581363","America","25.80143559"
"22","10","2020","6","0","Suriname","SUR","581363","America","29.41363657"
"21","10","2020","11","0","Suriname","SUR","581363","America","30.78971314"
"20","10","2020","3","0","Suriname","SUR","581363","America","30.78971314"
"19","10","2020","7","0","Suriname","SUR","581363","America","32.50980885"
"18","10","2020","10","0","Suriname","SUR","581363","America","34.22990455"
"17","10","2020","19","0","Suriname","SUR","581363","America","36.81004811"
"16","10","2020","11","1","Suriname","SUR","581363","America","34.91794283"
"15","10","2020","11","1","Suriname","SUR","581363","America","35.43397155"
"14","10","2020","14","0","Suriname","SUR","581363","America","35.95000026"
"13","10","2020","7","0","Suriname","SUR","581363","America","38.18612468"
"12","10","2020","16","0","Suriname","SUR","581363","America","37.15406725"
"11","10","2020","17","1","Suriname","SUR","581363","America","35.0899524"
"10","10","2020","14","0","Suriname","SUR","581363","America","34.57392369"
"9","10","2020","25","0","Suriname","SUR","581363","America","36.98205768"
"8","10","2020","14","0","Suriname","SUR","581363","America","34.40191412"
"7","10","2020","11","0","Suriname","SUR","581363","America","35.43397155"
"6","10","2020","13","0","Suriname","SUR","581363","America","36.81004811"
"5","10","2020","17","0","Suriname","SUR","581363","America","37.49808639"
"4","10","2020","25","1","Suriname","SUR","581363","America","36.98205768"
"3","10","2020","8","0","Suriname","SUR","581363","America","35.77799069"
"2","10","2020","14","1","Suriname","SUR","581363","America","37.84210553"
"1","10","2020","14","0","Suriname","SUR","581363","America","39.90622038"
"30","9","2020","27","2","Suriname","SUR","581363","America","40.93827781"
"29","9","2020","1","0","Suriname","SUR","581363","America","38.70215339"
"28","9","2020","4","0","Suriname","SUR","581363","America","43.51842136"
"27","9","2020","14","0","Suriname","SUR","581363","America","43.34641179"
"26","9","2020","28","0","Suriname","SUR","581363","America","49.53875634"
"25","9","2020","10","1","Suriname","SUR","581363","America","53.66698603"
"24","9","2020","20","1","Suriname","SUR","581363","America","57.10717744"
"23","9","2020","19","3","Suriname","SUR","581363","America","58.48325401"
"22","9","2020","17","0","Suriname","SUR","581363","America","65.36363683"
"21","9","2020","14","0","Suriname","SUR","581363","America","64.84760812"
"20","9","2020","18","1","Suriname","SUR","581363","America","66.91172297"
"19","9","2020","20","1","Suriname","SUR","581363","America","75.5122015"
"18","9","2020","26","0","Suriname","SUR","581363","America","78.4363642"
"17","9","2020","20","0","Suriname","SUR","581363","America","85.31674702"
"16","9","2020","14","0","Suriname","SUR","581363","America","92.19712985"
"15","9","2020","29","2","Suriname","SUR","581363","America","99.24952224"
"14","9","2020","3","0","Suriname","SUR","581363","America","98.56148396"
"13","9","2020","50","0","Suriname","SUR","581363","America","107.5059816"
"12","9","2020","52","0","Suriname","SUR","581363","America","117.1385176"
"11","9","2020","30","1","Suriname","SUR","581363","America","117.6545463"
"10","9","2020","28","1","Suriname","SUR","581363","America","124.3629196"
"9","9","2020","59","0","Suriname","SUR","581363","America","124.0189004"
"8","9","2020","14","6","Suriname","SUR","581363","America","125.2229674"
"7","9","2020","26","8","Suriname","SUR","581363","America","127.1150727"
"6","9","2020","68","2","Suriname","SUR","581363","America","129.1791875"
"5","9","2020","37","2","Suriname","SUR","581363","America","136.2315799"
"4","9","2020","66","1","Suriname","SUR","581363","America","146.0361255"
"3","9","2020","60","0","Suriname","SUR","581363","America","146.8961733"
"2","9","2020","55","1","Suriname","SUR","581363","America","150.1643551"
"1","9","2020","25","4","Suriname","SUR","581363","America","164.6131591"
"31","8","2020","55","0","Suriname","SUR","581363","America","170.8055036"
"30","8","2020","106","1","Suriname","SUR","581363","America","170.8055036"
"29","8","2020","55","0","Suriname","SUR","581363","America","173.7296663"
"28","8","2020","69","4","Suriname","SUR","581363","America","177.5138769"
"27","8","2020","26","1","Suriname","SUR","581363","America","184.2222501"
"26","8","2020","66","1","Suriname","SUR","581363","America","195.9189009"
"25","8","2020","25","2","Suriname","SUR","581363","America","196.6069392"
"24","8","2020","38","1","Suriname","SUR","581363","America","209.1636379"
"23","8","2020","109","1","Suriname","SUR","581363","America","217.2480877"
"22","8","2020","94","1","Suriname","SUR","581363","America","216.2160303"
"21","8","2020","71","1","Suriname","SUR","581363","America","218.4521547"
"20","8","2020","79","0","Suriname","SUR","581363","America","214.1519154"
"19","8","2020","139","6","Suriname","SUR","581363","America","212.4318197"
"18","8","2020","61","1","Suriname","SUR","581363","America","203.6593316"
"17","8","2020","55","5","Suriname","SUR","581363","America","200.7351689"
"16","8","2020","123","1","Suriname","SUR","581363","America","206.5834943"
"15","8","2020","77","1","Suriname","SUR","581363","America","194.7148339"
"14","8","2020","108","1","Suriname","SUR","581363","America","191.102633"
"13","8","2020","94","0","Suriname","SUR","581363","America","179.9220109"
"12","8","2020","70","9","Suriname","SUR","581363","America","180.4380396"
"11","8","2020","98","1","Suriname","SUR","581363","America","173.041628"
"10","8","2020","85","0","Suriname","SUR","581363","America","163.7531112"
"9","8","2020","103","0","Suriname","SUR","581363","America","159.1088528"
"8","8","2020","107","0","Suriname","SUR","581363","America","154.4645944"
"7","8","2020","46","2","Suriname","SUR","581363","America","148.2722499"
"6","8","2020","69","0","Suriname","SUR","581363","America","150.3363647"
"5","8","2020","88","0","Suriname","SUR","581363","America","146.208135"
"4","8","2020","44","0","Suriname","SUR","581363","America","140.0157905"
"3","8","2020","89","1","Suriname","SUR","581363","America","141.0478479"
"2","8","2020","54","0","Suriname","SUR","581363","America","130.5552641"
"1","8","2020","56","0","Suriname","SUR","581363","America","131.2433024"
"31","7","2020","43","0","Suriname","SUR","581363","America","125.9110057"
"30","7","2020","97","2","Suriname","SUR","581363","America","130.3832545"
"29","7","2020","27","0","Suriname","SUR","581363","America","121.9547856"
"28","7","2020","44","1","Suriname","SUR","581363","America","120.9227281"
"27","7","2020","58","0","Suriname","SUR","581363","America","120.0626803"
"26","7","2020","76","0","Suriname","SUR","581363","America","110.0861252"
"25","7","2020","71","0","Suriname","SUR","581363","America","99.59354138"
"24","7","2020","58","2","Suriname","SUR","581363","America","92.88516813"
"23","7","2020","45","0","Suriname","SUR","581363","America","87.89689058"
"22","7","2020","52","0","Suriname","SUR","581363","America","88.92894801"
"21","7","2020","50","0","Suriname","SUR","581363","America","79.98445033"
"20","7","2020","28","1","Suriname","SUR","581363","America","74.82416322"
"19","7","2020","58","1","Suriname","SUR","581363","America","74.99617279"
"18","7","2020","25","1","Suriname","SUR","581363","America","65.70765597"
"17","7","2020","69","0","Suriname","SUR","581363","America","63.8155507"
"16","7","2020","48","0","Suriname","SUR","581363","America","54.01100517"
"15","7","2020","21","0","Suriname","SUR","581363","America","48.85071805"
"14","7","2020","39","0","Suriname","SUR","581363","America","47.9906702"
"13","7","2020","0","0","Suriname","SUR","581363","America","43.17440222"
"12","7","2020","15","0","Suriname","SUR","581363","America","60.20334971"
"11","7","2020","32","1","Suriname","SUR","581363","America","57.62320616"
"10","7","2020","29","0","Suriname","SUR","581363","America","55.21507217"
"9","7","2020","51","3","Suriname","SUR","581363","America","52.97894775"
"8","7","2020","0","0","Suriname","SUR","581363","America","50.74282333"
"7","7","2020","20","0","Suriname","SUR","581363","America","50.74282333"
"6","7","2020","29","0","Suriname","SUR","581363","America","48.16267977"
"5","7","2020","4","1","Suriname","SUR","581363","America","45.23851707"
"4","7","2020","14","0","Suriname","SUR","581363","America","46.09856492"
"3","7","2020","12","0","Suriname","SUR","581363","America","46.44258407"
"2","7","2020","18","0","Suriname","SUR","581363","America","47.13062235"
"1","7","2020","16","0","Suriname","SUR","581363","America","48.33468934"
"30","6","2020","11","2","Suriname","SUR","581363","America","46.78660321"
"29","6","2020","99","1","Suriname","SUR","581363","America","48.50669891"
"28","6","2020","0","0","Suriname","SUR","581363","America","33.54186627"
"27","6","2020","18","0","Suriname","SUR","581363","America","35.0899524"
"26","6","2020","16","0","Suriname","SUR","581363","America","35.26196198"
"25","6","2020","38","1","Suriname","SUR","581363","America","37.84210553"
"24","6","2020","0","1","Suriname","SUR","581363","America","31.30574185"
"23","6","2020","5","0","Suriname","SUR","581363","America","32.50980885"
"22","6","2020","12","0","Suriname","SUR","581363","America","33.02583756"
"21","6","2020","9","0","Suriname","SUR","581363","America","34.74593326"
"20","6","2020","16","1","Suriname","SUR","581363","America","34.74593326"
"19","6","2020","16","1","Suriname","SUR","581363","America","33.54186627"
"18","6","2020","25","0","Suriname","SUR","581363","America","32.1657897"
